website,base_domain,url,branch,agency,agency_code,bureau,bureau_code
midatlantic-mdc.diver.orr.noaa.gov,noaa.gov,https://midatlantic-mdc.diver.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mlo.noaa.gov,noaa.gov,https://www.mlo.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mmhsrp.nmfs.noaa.gov,noaa.gov,https://mmhsrp.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mobile.tidesandcurrents.noaa.gov,noaa.gov,https://mobile.tidesandcurrents.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mojave.co-ops.nos.noaa.gov,noaa.gov,https://mojave.co-ops.nos.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mon-silv.nwave.noaa.gov,noaa.gov,https://mon-silv.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mon.bldc.nwave.noaa.gov,noaa.gov,https://mon.bldc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mon.boul.nwave.noaa.gov,noaa.gov,https://mon.boul.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mon.ctc.nwave.noaa.gov,noaa.gov,https://mon.ctc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
monitor.noaa.gov,noaa.gov,https://monitor.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
montereybay.noaa.gov,noaa.gov,https://montereybay.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
montroserestoration.noaa.gov,noaa.gov,https://www.montroserestoration.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mping.nssl.noaa.gov,noaa.gov,https://mping.nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mrms.ncep.noaa.gov,noaa.gov,https://mrms.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mrms.nssl.noaa.gov,noaa.gov,https://mrms.nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mrtt.noaa.gov,noaa.gov,https://mrtt.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mslabs.sefsc.noaa.gov,noaa.gov,https://mslabs.sefsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mysite.iso.noaa.gov,noaa.gov,https://mysite.iso.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mysite1.nmfs.noaa.gov,noaa.gov,https://mysite1.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mysql.bldc.nwave.noaa.gov,noaa.gov,https://mysql.bldc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mysql.boul.nwave.noaa.gov,noaa.gov,https://mysql.boul.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mysql.ctc.nwave.noaa.gov,noaa.gov,https://mysql.ctc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
natice.noaa.gov,noaa.gov,https://www.natice.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nauticalcharts.noaa.gov,noaa.gov,https://nauticalcharts.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nbi.noaa.gov,noaa.gov,https://nbi.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncc.nesdis.noaa.gov,noaa.gov,https://ncc.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncdc.noaa.gov,noaa.gov,https://www.ncdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncddc.noaa.gov,noaa.gov,https://www.ncddc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncei.noaa.gov,noaa.gov,https://www.ncei.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncep.noaa.gov,noaa.gov,https://www.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nco.ncep.noaa.gov,noaa.gov,https://www.nco.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncsceast.csp.noaa.gov,noaa.gov,https://ncsceast.csp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ncscwest.csp.noaa.gov,noaa.gov,https://ncscwest.csp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nctr.pmel.noaa.gov,noaa.gov,https://nctr.pmel.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ndb.ctc.nwave.noaa.gov,noaa.gov,https://ndb.ctc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ndbc.noaa.gov,noaa.gov,https://www.ndbc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ndbc.woc.noaa.gov,noaa.gov,https://ndbc.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ndl.noaa.gov,noaa.gov,https://ndl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ndsc.ncep.noaa.gov,noaa.gov,https://www.ndsc.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nefsc.noaa.gov,noaa.gov,https://nefsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nepa.noaa.gov,noaa.gov,https://www.nepa.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nesccadmin.rdhpcs.noaa.gov,noaa.gov,https://nesccadmin.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nesdis.noaa.gov,noaa.gov,https://www.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nesdisia.noaa.gov,noaa.gov,https://www.nesdisia.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nesdisia.woc.noaa.gov,noaa.gov,https://www.nesdisia.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nettest.boulder.noaa.gov,noaa.gov,https://nettest.boulder.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
new.nowcoast.noaa.gov,noaa.gov,https://new.nowcoast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ngdc.noaa.gov,noaa.gov,https://ngdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ngs.l.noaa.gov,noaa.gov,https://www.ngs.l.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ngs.noaa.gov,noaa.gov,https://www.ngs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nhc.noaa.gov,noaa.gov,https://www.nhc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nhc.woc.noaa.gov,noaa.gov,https://www.nhc.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nhcpara.noaa.gov,noaa.gov,https://www.nhcpara.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nihhis.cpo.noaa.gov,noaa.gov,https://nihhis.cpo.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nimotc.rdc.noaa.gov,noaa.gov,https://nimotc.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nimoweb.rdc.noaa.gov,noaa.gov,https://nimoweb.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nirra.csp.noaa.gov,noaa.gov,https://nirra.csp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nit.bldc.nwave.noaa.gov,noaa.gov,https://nit.bldc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nit.boul.nwave.noaa.gov,noaa.gov,https://nit.boul.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nit.ctc.nwave.noaa.gov,noaa.gov,https://nit.ctc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nmfs.noaa.gov,noaa.gov,https://www.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nnvl.noaa.gov,noaa.gov,https://www.nnvl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaa.gov,noaa.gov,https://www.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaacorps.noaa.gov,noaa.gov,https://www.noaacorps.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaactxanon.rdc.noaa.gov,noaa.gov,https://noaactxanon.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaactxauth.rdc.noaa.gov,noaa.gov,https://noaactxauth.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaactxnf2.rdc.noaa.gov,noaa.gov,https://noaactxnf2.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaanf.rdc.noaa.gov,noaa.gov,https://noaanf.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaaonline-dev.csp.noaa.gov,noaa.gov,https://noaaonline-dev.csp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaaonline.noaa.gov,noaa.gov,https://noaaonline.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noaasis.noaa.gov,noaa.gov,https://noaasis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noc.noaa.gov,noaa.gov,https://www.noc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
noc.nwave.noaa.gov,noaa.gov,https://noc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nodc.noaa.gov,noaa.gov,https://www.nodc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nohrsc.l.noaa.gov,noaa.gov,https://www.nohrsc.l.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nohrsc.noaa.gov,noaa.gov,https://www.nohrsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nomads.gfdl.noaa.gov,noaa.gov,https://nomads.gfdl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nomads.ncep.noaa.gov,noaa.gov,https://nomads.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nominate.noaa.gov,noaa.gov,https://nominate.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
northeast-mdc.diver.orr.noaa.gov,noaa.gov,https://northeast-mdc.diver.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nosc-dev.woc.noaa.gov,noaa.gov,https://nosc-dev.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nosc.noaa.gov,noaa.gov,https://nosc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nosimagery.noaa.gov,noaa.gov,https://nosimagery.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
novarbal.ncep.noaa.gov,noaa.gov,https://novarbal.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nowcoast.bldr.ncep.noaa.gov,noaa.gov,https://nowcoast.bldr.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nowcoast.ncep.noaa.gov,noaa.gov,https://nowcoast.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nowcoast.noaa.gov,noaa.gov,https://nowcoast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nowcoastqa.ncep.noaa.gov,noaa.gov,https://nowcoastqa.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nrc.noaa.gov,noaa.gov,https://nrc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nsd.rdc.noaa.gov,noaa.gov,https://nsd.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nsof-fw1.noc.noaa.gov,noaa.gov,https://nsof-fw1.noc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nssl.noaa.gov,noaa.gov,https://nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ntwc.arh.noaa.gov,noaa.gov,https://ntwc.arh.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ntwc.ncep.noaa.gov,noaa.gov,https://ntwc.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nwcoa3.nwfsc.noaa.gov,noaa.gov,https://nwcoa3.nwfsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nweb.ngs.noaa.gov,noaa.gov,https://nweb.ngs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nwfsc.noaa.gov,noaa.gov,https://www.nwfsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nwmdata.nohrsc.noaa.gov,noaa.gov,https://nwmdata.nohrsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nwrfc.noaa.gov,noaa.gov,https://nwrfc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nws-vpn.irc.noaa.gov,noaa.gov,https://nws-vpn.irc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nws.noaa.gov,noaa.gov,https://nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
nwstc.noaa.gov,noaa.gov,https://www.nwstc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oar.noaa.gov,noaa.gov,https://oar.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanacidification.noaa.gov,noaa.gov,https://oceanacidification.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanexplorer.noaa.gov,noaa.gov,https://oceanexplorer.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanexplorer.woc.noaa.gov,noaa.gov,https://www.oceanexplorer.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceans.pmel.noaa.gov,noaa.gov,https://oceans.pmel.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanservice.noaa.gov,noaa.gov,https://oceanservice.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceantoday.noaa.gov,noaa.gov,https://oceantoday.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanview.pfeg.noaa.gov,noaa.gov,https://oceanview.pfeg.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanwatch.noaa.gov,noaa.gov,https://oceanwatch.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanwatch.pfeg.noaa.gov,noaa.gov,https://oceanwatch.pfeg.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
oceanwatch.pifsc.noaa.gov,noaa.gov,https://oceanwatch.pifsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ociobldfw1.noc.noaa.gov,noaa.gov,https://ociobldfw1.noc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ocm-chs-fw1.coast.noaa.gov,noaa.gov,https://ocm-chs-fw1.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
